V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16
cell_896	2	0	0	5	0	0	2	3	2	0	0	0	0	6	0	0
cell_78	2	2	0	5	0	21	0	2	0	0	0	0	0	2	0	0
cell_1884	2	0	57	0	3	0	0	0	0	0	0	0	2	2	0	2
cell_1387	0	0	2	3	0	0	5	2	2	0	2	2	2	2	0	0
cell_1529	0	0	0	0	0	0	0	0	2	0	0	0	2	2	0	0
cell_1382	0	0	2	3	0	3	0	0	2	0	2	2	2	2	0	0
cell_1289	0	0	0	2	0	0	0	0	2	0	0	0	2	2	0	0
cell_859	2	0	2	5	0	0	2	0	2	0	0	0	0	6	0	0
cell_1484	0	0	0	0	0	0	2	0	2	2	0	0	2	2	5	0
cell_388	28	2	2	5	2	2	0	0	2	0	0	0	0	0	0	0
cell_671	0	0	0	5	0	0	0	0	2	0	2	0	0	2	0	2
cell_1716	0	0	0	0	0	0	2	5	3	52	0	2	2	2	2	0
cell_2035	2	0	0	0	2	0	3	0	6	0	0	0	2	2	0	0
cell_61	4	2	0	5	2	21	0	0	0	0	0	0	2	0	0	0
cell_1106	0	2	8	0	0	0	5	0	0	0	2	2	2	2	0	2
cell_1859	2	3	57	5	2	0	2	0	0	0	0	0	2	2	0	2
cell_450	28	2	0	5	4	2	2	0	2	0	0	0	0	0	0	2
cell_1857	2	3	57	5	2	0	2	0	0	0	0	0	2	2	0	2
cell_584	0	0	0	5	15	3	0	0	0	17	0	0	0	0	0	2
cell_1301	0	0	2	2	0	0	0	8	2	0	0	0	2	2	0	0
cell_402	28	2	2	5	0	2	0	0	2	0	0	0	0	0	0	0
cell_887	2	0	0	5	0	8	2	3	2	0	0	0	0	6	0	0
cell_630	0	0	0	5	0	2	2	0	0	0	0	0	0	0	0	0
cell_413	28	2	2	5	2	2	0	2	2	2	2	2	0	0	0	0
cell_276	28	2	0	5	2	2	0	0	0	0	0	0	0	0	5	2
cell_994	0	2	0	5	0	0	2	2	15	0	0	0	0	0	0	0
cell_1850	2	0	57	2	0	0	0	0	0	2	2	0	2	2	0	2
cell_1373	0	0	2	0	0	0	4	0	2	9	0	2	2	2	0	0
cell_767	0	0	0	5	0	0	0	0	0	0	0	0	0	0	4	0
cell_538	2	0	0	5	0	2	2	0	0	0	0	0	0	0	5	0
cell_576	0	0	0	5	0	0	0	0	0	5	0	0	0	0	5	0
cell_614	2	0	0	5	0	2	2	0	4	0	0	0	0	0	0	0
cell_1045	0	0	0	0	0	0	0	5	2	0	6	0	2	2	19	2
cell_1632	0	0	0	0	0	0	2	0	0	2	0	11	2	2	0	5
cell_982	0	4	0	5	0	3	2	0	15	0	0	0	0	0	5	0
cell_507	28	2	2	5	0	2	0	0	2	11	2	0	3	0	0	0
cell_1541	2	0	0	0	0	0	2	0	0	0	0	2	2	2	0	0
cell_159	2	2	0	5	3	0	0	0	0	0	0	0	0	0	2	0
cell_1149	0	2	0	0	0	0	0	0	0	5	0	0	2	2	0	2
cell_1950	2	0	0	0	0	3	0	0	0	21	0	0	2	2	6	0
cell_368	28	2	0	5	0	2	0	0	2	0	2	0	2	0	2	0
cell_456	28	2	0	5	4	2	2	0	2	0	2	8	2	0	2	0
cell_1736	0	9	0	0	0	0	2	0	0	2	2	2	2	2	2	0
cell_315	28	2	0	5	0	2	0	0	2	0	0	0	0	2	0	0
cell_1169	3	0	12	0	3	0	0	0	2	0	0	0	2	2	5	21
cell_1728	0	0	0	0	0	0	2	0	3	3	0	2	2	2	2	0
cell_1401	0	0	2	0	0	0	0	0	2	0	2	2	2	2	0	0
cell_2023	2	0	0	0	0	2	3	0	0	0	0	0	2	2	0	0
cell_1646	0	6	0	0	0	0	2	0	0	0	2	0	2	2	2	5
cell_2020	2	2	0	0	0	0	3	0	0	0	0	0	2	2	5	0
cell_1297	2	0	2	2	2	0	0	8	2	0	0	0	2	2	0	0
cell_1281	0	0	0	2	0	0	0	0	2	0	0	0	2	2	4	0
cell_1324	3	2	0	0	0	2	0	0	2	0	0	0	2	2	0	0
cell_1055	0	0	0	0	0	12	0	0	2	0	0	0	2	2	19	2
cell_780	2	3	0	5	0	0	2	8	2	0	0	0	0	6	0	0
cell_1920	2	0	57	0	2	0	2	0	0	5	0	0	2	2	0	2
cell_1189	3	0	12	0	0	0	0	0	0	2	0	0	2	2	0	0
cell_677	0	8	0	5	2	0	0	0	2	0	0	0	3	2	2	0
cell_1322	3	2	0	0	0	2	42	0	2	0	0	0	2	2	0	0
cell_139	2	2	0	5	4	0	0	0	0	0	5	0	0	5	0	0
cell_323	28	2	0	5	0	2	3	0	2	0	0	0	0	12	0	2
cell_32	0	2	0	5	2	21	0	0	0	0	2	2	0	0	0	0
cell_1138	0	0	0	0	0	0	0	0	0	5	0	0	2	2	0	2
cell_2037	2	0	0	0	0	0	3	0	6	0	0	0	2	2	0	0
cell_1671	0	0	0	0	0	2	2	2	0	0	0	0	2	2	0	5
cell_1226	0	2	0	0	0	0	5	2	0	5	0	0	2	2	0	0
cell_305	28	2	0	5	5	2	0	0	0	0	0	0	0	0	0	0
cell_1066	2	0	0	0	0	0	0	0	0	0	0	2	2	2	19	2
cell_1483	0	0	0	0	0	0	2	0	2	2	0	0	2	2	5	0
cell_846	2	0	0	5	2	0	2	0	2	0	0	0	0	6	0	0
cell_850	2	0	0	5	0	0	2	0	2	0	0	0	0	6	2	0
cell_733	0	0	0	5	0	0	0	0	0	0	0	0	0	0	4	0
cell_1690	0	0	0	0	0	0	2	0	0	0	0	0	2	2	2	2
cell_1984	2	0	0	0	0	0	0	0	0	0	0	4	2	2	0	0
cell_1630	0	0	0	0	0	0	2	0	0	2	0	11	2	2	0	5
cell_1054	0	0	0	0	0	0	0	0	2	0	0	0	2	2	19	2
cell_224	0	2	4	5	0	0	19	2	0	0	5	2	0	2	0	0
cell_1498	0	2	0	4	0	0	0	0	2	2	0	0	2	2	0	0
cell_768	0	0	0	5	0	0	0	0	0	0	0	0	0	0	4	0
cell_1681	0	0	2	0	0	0	2	0	0	0	0	5	2	2	2	2
cell_866	2	2	0	5	0	3	2	4	2	0	0	0	0	6	0	3
cell_16	0	2	0	5	2	21	0	0	0	0	0	0	0	0	0	0
cell_1063	0	3	12	0	3	8	0	0	0	0	0	0	2	2	19	2
cell_185	0	2	0	5	0	0	2	0	24	0	0	0	0	0	0	0
cell_530	2	0	0	5	0	0	0	0	0	0	0	0	0	0	5	2
cell_1847	2	0	57	0	0	2	0	0	0	2	2	0	2	2	0	2
cell_1047	0	0	0	0	0	0	0	5	2	0	0	0	2	2	19	2
cell_91	0	2	5	5	0	21	0	2	2	0	0	2	0	0	0	0
cell_783	2	0	0	5	0	0	2	8	2	0	0	12	0	6	0	0
cell_873	2	0	0	5	2	0	2	0	2	0	2	0	0	6	0	0
cell_603	0	5	0	5	0	0	0	3	0	0	0	0	0	0	0	0
cell_12	0	2	0	5	2	21	0	0	0	0	0	0	0	0	0	0
cell_1307	0	0	0	2	0	52	0	8	2	5	0	0	2	2	0	0
cell_1776	0	0	0	0	0	0	2	5	2	0	2	0	2	2	0	0
cell_1200	3	2	12	2	0	0	6	0	13	2	0	0	2	2	0	0
cell_1369	5	0	2	0	3	0	4	2	2	0	0	2	2	2	0	0
cell_1512	0	0	0	0	0	0	0	0	2	0	0	10	2	2	0	0
cell_418	28	2	0	5	0	2	0	0	2	0	29	0	0	0	0	0
cell_390	28	2	2	5	0	2	0	0	2	0	0	0	0	0	0	0
cell_122	0	2	0	5	0	21	0	2	0	0	0	0	0	0	0	0
cell_397	28	2	2	5	0	2	0	0	2	0	0	2	0	0	0	0
cell_1703	0	0	2	12	0	0	2	0	0	0	0	2	2	2	2	0
cell_1804	2	0	57	0	0	0	0	0	0	2	2	0	2	2	0	2
cell_761	0	0	0	5	0	0	0	2	19	2	0	0	2	0	4	0
cell_1932	2	11	0	14	0	0	0	0	0	2	0	2	2	2	0	0
cell_1518	0	5	0	0	4	2	0	0	2	0	0	0	2	2	2	0
cell_1792	0	0	0	0	2	0	2	5	0	0	2	0	2	2	0	2
cell_1052	0	0	0	0	0	0	0	0	2	0	0	0	2	2	19	2
cell_1872	2	3	57	0	2	2	2	0	0	4	0	0	2	2	3	2
cell_1171	3	0	12	0	3	0	0	0	0	0	0	0	2	2	5	21
cell_2043	2	0	0	0	0	2	3	0	2	0	0	0	2	2	2	0
cell_532	2	0	0	5	0	0	0	0	0	0	0	0	0	0	5	2
cell_22	0	2	0	5	2	21	0	0	0	0	2	0	0	0	0	0
cell_906	2	0	2	5	0	13	2	0	15	0	5	0	3	0	0	0
cell_342	28	2	0	5	0	2	0	0	2	0	0	0	0	12	0	0
cell_420	28	2	0	5	0	2	0	0	2	0	29	0	0	0	0	0
cell_1533	0	0	0	0	2	0	0	0	2	0	0	0	2	2	0	0
cell_354	28	2	0	5	0	2	0	0	2	0	0	0	0	0	2	0
cell_2042	2	0	0	0	0	0	3	0	2	0	2	0	2	2	2	0
cell_325	28	2	0	5	0	2	3	0	2	0	0	0	0	12	2	2
cell_1236	2	2	3	2	0	0	5	0	0	0	0	0	2	2	0	0
cell_2046	2	0	0	5	0	0	3	0	2	0	5	3	2	2	0	0
cell_392	28	2	2	5	0	2	0	0	2	0	0	0	0	0	0	2
cell_857	2	2	0	5	0	2	2	0	2	0	0	0	0	6	0	3
cell_1221	0	2	0	0	0	0	5	2	0	5	5	0	2	2	2	0
cell_577	0	0	0	5	0	3	0	0	0	2	0	0	0	0	0	2
cell_1631	0	0	0	0	0	0	2	0	0	2	0	11	2	2	0	5
cell_199	0	2	0	5	0	5	19	2	3	0	5	2	0	2	0	0
cell_2039	2	0	0	0	0	0	3	0	6	0	0	0	2	2	0	4
cell_946	0	0	0	5	0	0	2	0	15	0	0	2	0	0	0	0
cell_635	0	0	0	5	0	2	2	0	0	0	0	0	0	0	0	2
cell_942	0	0	0	5	0	38	2	0	15	10	0	2	0	0	0	0
cell_1692	0	0	0	0	0	0	2	0	0	0	0	0	2	2	2	0
cell_891	2	34	0	5	0	0	2	3	2	0	0	0	0	6	0	0
cell_31	0	2	0	5	2	21	0	0	0	0	2	2	0	0	0	0
cell_1854	2	0	57	2	0	2	0	0	0	2	2	0	2	2	0	2
cell_754	0	0	0	5	0	0	0	3	0	0	0	0	0	0	4	0
cell_1806	2	0	57	0	0	2	0	0	0	2	2	0	2	2	0	2
cell_300	28	2	0	5	0	2	0	0	0	5	2	3	2	21	0	0
cell_242	0	2	0	5	0	4	19	0	0	0	2	2	0	2	2	0
cell_836	2	0	0	5	2	0	2	2	2	2	0	0	0	6	0	0
cell_9	0	2	0	5	2	21	0	36	0	0	0	0	0	0	0	0
cell_696	7	4	0	5	0	12	0	0	2	0	0	3	0	2	0	0
cell_745	0	0	0	5	0	0	0	0	0	0	0	0	0	0	4	0
cell_1005	2	0	0	5	0	0	2	0	15	0	12	0	0	0	0	0
cell_1238	2	2	3	2	0	0	5	0	0	0	0	0	2	2	0	0
cell_1870	2	3	57	0	2	2	0	0	0	0	0	0	2	2	3	2
cell_246	0	2	0	5	0	4	19	0	0	0	0	2	0	2	2	0
cell_700	0	0	0	5	0	12	9	0	2	5	0	0	0	2	3	0
cell_1372	0	0	2	0	0	0	4	0	2	0	0	2	2	2	0	0
cell_1181	3	0	12	0	0	0	0	0	0	0	0	0	2	2	5	21
cell_1453	0	0	0	4	2	0	0	2	2	3	0	3	2	2	0	0
cell_245	0	2	0	5	0	4	19	0	0	0	0	2	0	2	2	0
cell_167	0	2	0	5	0	0	2	2	3	0	0	0	0	0	0	0
cell_287	28	2	0	5	2	2	0	0	0	0	10	0	0	0	0	2
cell_995	0	2	0	5	0	0	2	2	15	0	0	0	0	0	0	0
cell_2017	2	0	0	0	0	0	3	0	0	2	0	0	2	2	0	0
cell_1092	0	2	2	0	0	0	0	0	0	0	0	0	2	2	0	2
cell_943	0	0	0	5	0	38	2	0	15	10	0	2	0	0	0	0
cell_832	2	9	2	5	0	0	2	0	5	0	0	0	0	6	0	0
cell_1178	3	0	12	0	0	0	0	0	0	0	0	0	2	2	5	21
cell_1760	0	0	2	9	13	5	2	0	2	0	2	2	2	2	0	0
cell_1820	2	0	57	0	2	2	0	0	0	0	2	2	2	2	0	2
cell_881	2	0	3	5	0	8	2	3	2	0	0	0	0	6	0	0
cell_148	2	2	0	5	3	0	0	0	0	0	0	0	0	0	0	0
cell_313	28	2	0	5	0	2	0	0	0	0	0	0	0	2	0	0
cell_716	0	0	0	5	0	0	0	0	0	0	0	0	0	0	4	0
cell_1180	3	0	12	0	0	0	0	0	0	0	0	0	2	2	5	21
cell_1989	2	0	3	0	0	2	3	0	0	0	0	0	2	2	0	0
cell_820	2	9	2	5	2	3	2	0	0	2	0	0	0	6	0	0
cell_1862	2	3	57	0	2	0	2	0	0	0	0	0	2	2	0	2
cell_927	0	0	0	5	0	0	2	0	15	0	0	40	0	0	0	4
cell_1783	0	0	0	0	0	2	2	0	0	0	2	2	2	2	0	2
cell_1490	0	2	0	3	0	0	0	0	2	2	0	5	2	2	0	0
cell_1084	0	0	0	0	0	0	0	0	0	0	0	0	2	2	19	2
cell_219	0	2	0	5	0	0	19	2	0	0	5	2	0	2	0	0
cell_1411	0	0	0	0	0	0	0	2	2	0	0	0	2	2	2	0
cell_687	0	0	0	5	2	0	0	0	2	0	0	0	0	2	2	0
cell_1167	0	0	12	0	0	0	0	0	0	0	0	0	2	2	0	21
cell_68	0	2	5	5	2	21	0	2	64	0	0	0	0	2	0	2
cell_1793	2	0	57	0	0	0	2	0	0	0	2	0	2	2	0	2
cell_1192	3	0	12	0	0	0	4	0	0	2	0	0	2	2	0	0
cell_1927	2	0	0	0	0	0	0	2	0	2	0	4	2	2	0	5
cell_617	2	0	0	5	0	2	2	0	4	0	0	0	2	0	0	0
cell_480	28	2	0	5	4	2	0	0	2	0	0	2	0	0	0	0
cell_2025	2	0	0	0	4	0	3	0	0	0	2	2	2	2	0	0
cell_1694	0	0	0	0	0	0	2	0	0	0	0	0	2	2	2	0
cell_798	2	0	0	5	0	0	2	8	2	0	2	0	3	6	2	0
cell_825	2	9	2	5	0	2	2	0	0	0	0	0	0	6	0	0
cell_1420	0	0	0	0	0	0	0	2	2	0	0	0	2	2	2	2
cell_181	0	2	5	5	0	0	2	0	4	0	0	0	0	0	2	0
cell_1864	2	3	57	0	2	0	2	0	0	0	0	0	2	2	0	2
cell_1460	0	0	2	0	0	0	0	2	2	0	0	0	2	2	0	0
cell_72	0	2	5	5	2	21	0	2	0	0	0	0	0	2	0	2
cell_100	0	2	0	5	0	21	0	2	0	0	0	0	0	0	2	0
cell_1785	0	0	0	0	0	0	2	0	0	0	2	0	2	2	0	2
cell_417	28	2	0	5	0	2	0	0	2	0	29	0	0	0	0	0
cell_1410	0	0	0	0	0	2	0	2	2	0	0	0	2	2	2	0
cell_1551	2	0	0	0	0	0	2	0	0	0	0	2	2	2	0	0
cell_17	0	2	0	5	2	21	0	0	2	0	0	0	0	3	0	0
cell_574	2	0	0	5	0	0	0	0	0	5	0	0	0	0	5	0
cell_351	28	2	0	5	0	2	0	0	2	3	2	0	0	12	0	0
cell_856	2	0	0	5	0	0	2	0	2	0	0	0	0	6	0	0
cell_1436	0	0	0	0	9	0	14	2	2	0	2	0	2	2	3	0
cell_222	0	2	4	5	0	0	19	2	0	0	5	2	0	2	0	0
cell_488	28	2	2	5	0	2	0	0	2	0	0	0	0	0	2	0
cell_136	2	2	0	5	4	0	0	0	0	0	5	0	0	0	0	0
cell_318	28	2	0	5	24	2	0	21	0	0	0	0	2	0	0	0
cell_297	28	2	0	5	0	2	0	0	0	5	2	3	2	21	0	0
cell_1961	2	0	0	0	0	0	0	0	0	0	5	2	2	2	0	5
cell_555	0	0	0	5	0	0	0	0	0	0	0	2	0	0	5	2
cell_112	0	2	0	5	0	21	0	2	0	0	0	2	0	0	2	0
cell_925	0	0	0	5	0	0	2	0	15	0	0	40	0	0	0	4
cell_20	0	2	0	5	2	21	0	0	2	0	0	0	0	0	0	0
cell_1601	0	0	0	0	0	0	2	0	0	0	4	11	2	2	0	0
cell_973	0	6	0	5	0	3	2	0	15	5	0	0	0	0	0	0
cell_60	4	2	0	5	2	21	0	49	0	0	0	0	2	0	0	0
cell_1280	0	2	2	0	0	2	5	4	0	2	0	0	2	2	0	0
cell_1593	0	0	0	5	21	0	2	0	2	0	0	0	2	2	0	0
cell_1558	2	0	0	0	5	0	2	0	0	2	0	0	2	2	0	0
cell_81	0	2	0	5	0	21	0	2	0	0	0	0	0	0	0	0
cell_395	28	2	2	5	2	2	0	0	2	0	0	2	3	0	0	0
cell_252	0	2	0	5	0	0	19	0	0	0	0	2	0	2	0	0
cell_1573	0	0	0	0	0	0	2	0	0	0	0	0	2	2	0	0
cell_453	28	2	0	5	4	2	2	0	2	0	0	0	2	0	0	0
cell_363	28	2	0	5	0	2	0	0	2	0	2	0	5	0	2	0
cell_633	0	0	0	5	0	2	2	0	2	0	0	0	0	0	0	2
cell_1508	0	0	0	0	0	0	0	0	2	8	0	10	2	2	0	0
cell_1265	0	2	2	0	0	0	5	4	0	0	0	0	2	2	0	0
cell_835	2	0	0	5	2	0	2	2	2	2	0	0	0	6	0	0
cell_233	2	2	0	5	0	0	19	0	0	0	0	2	0	2	0	0
cell_1228	0	2	2	0	0	0	5	2	3	5	0	0	2	2	0	0
cell_1094	0	2	0	0	0	0	0	0	0	0	0	0	2	2	0	2
cell_1751	0	0	0	0	0	5	2	0	2	0	2	2	2	2	0	0
cell_1209	3	0	12	0	14	0	0	0	0	0	0	0	2	2	0	0
cell_231	0	2	0	5	0	23	19	0	0	0	0	2	5	2	2	0
cell_375	28	2	0	5	0	2	2	0	2	0	4	0	0	0	2	0
cell_1918	2	0	57	0	2	0	2	0	0	5	0	0	2	2	0	2
cell_1888	2	0	57	0	0	0	0	0	0	0	0	0	2	2	0	2
cell_957	2	0	0	5	0	2	2	2	15	0	0	2	0	0	0	0
cell_572	0	0	5	5	0	120	0	0	0	0	0	0	0	0	5	0
cell_341	28	2	0	5	0	2	0	0	2	0	0	0	0	12	0	0
cell_2010	2	0	0	0	0	0	3	0	0	0	2	0	2	2	2	2
cell_1818	2	0	57	0	0	2	0	0	0	0	2	2	2	2	0	2
cell_1087	0	0	0	0	0	0	0	0	0	4	0	0	2	2	19	2
cell_1489	0	2	0	3	0	0	0	0	2	2	0	5	2	2	0	0
cell_886	2	0	0	5	0	8	2	3	2	0	0	0	0	6	0	0
cell_14	0	2	0	5	2	21	0	0	0	0	0	0	0	2	0	2
cell_987	0	0	0	5	0	3	2	2	15	0	0	0	4	0	0	0
cell_537	2	0	0	5	0	2	2	0	0	0	0	0	0	0	5	0
cell_328	28	2	0	5	0	2	3	0	2	0	0	0	0	12	2	2
cell_1976	2	21	0	0	5	5	0	0	0	0	0	4	2	2	0	2
cell_1013	0	0	0	5	0	0	2	0	15	0	0	0	0	0	5	0
cell_583	0	0	0	5	15	3	0	0	0	17	0	0	0	0	0	2
cell_162	0	2	0	5	2	0	2	2	0	0	0	0	2	0	0	0
cell_1008	2	0	0	5	0	0	2	0	15	0	12	0	0	0	0	0
cell_1499	0	2	0	0	0	0	0	0	2	2	0	0	2	2	0	0
cell_243	0	2	0	5	0	4	19	0	0	0	2	2	0	2	2	0
cell_1434	0	0	0	0	9	2	14	2	2	0	2	0	2	2	3	2
cell_257	28	2	3	5	2	2	0	0	3	0	13	2	0	0	4	0
cell_1935	2	0	0	14	0	0	0	0	2	2	0	0	2	2	2	0
cell_1446	0	0	0	4	0	0	0	2	2	2	0	3	2	2	0	0
cell_1239	2	2	3	2	0	0	5	2	3	0	0	0	2	2	0	0
cell_1594	0	0	0	5	21	0	2	0	2	0	0	0	2	2	0	0
cell_525	2	0	2	5	0	0	0	0	0	0	0	0	0	2	5	0
cell_95	0	2	0	5	7	21	0	2	2	0	0	9	0	2	0	0
cell_1185	3	0	12	0	0	0	0	3	0	2	0	0	2	2	0	0
cell_1439	0	0	0	0	9	2	14	2	2	0	2	2	2	2	3	0
cell_85	0	2	0	5	2	21	0	2	0	0	0	0	0	0	0	2
cell_454	28	2	0	5	4	2	2	0	2	0	0	0	2	0	0	0
cell_74	0	2	0	5	0	21	0	2	0	0	0	0	0	0	0	0
cell_1802	2	0	57	0	0	0	0	0	0	2	2	0	2	2	0	2
cell_1638	0	6	0	2	0	0	2	0	0	2	2	0	2	2	0	0
cell_442	28	2	0	5	0	2	0	0	2	0	0	2	0	0	5	0
cell_1639	0	6	0	0	0	0	2	0	0	0	2	0	2	2	0	0
cell_1362	0	0	2	0	0	4	0	0	2	0	0	2	2	2	0	0
cell_1871	2	3	57	0	2	2	2	0	0	4	0	0	2	2	3	2
cell_543	2	0	0	5	0	2	2	0	0	0	2	0	2	0	5	0
cell_564	0	0	0	5	0	3	0	0	0	10	0	0	2	0	5	0
cell_19	0	2	0	5	2	21	0	0	2	0	0	0	0	0	0	0
cell_501	28	2	2	5	0	2	0	0	2	0	0	0	0	0	0	0
cell_1997	2	0	0	0	0	0	3	0	0	0	0	0	2	2	0	0
cell_1252	0	2	2	0	0	0	5	0	0	0	0	0	2	2	0	0
cell_2015	2	0	2	0	0	0	3	0	0	2	0	0	2	2	2	2
cell_986	0	0	0	5	0	3	2	2	15	0	0	0	4	0	0	0
cell_720	0	0	0	5	3	0	0	0	2	0	0	0	0	0	4	0
cell_2034	2	5	0	0	2	0	3	0	6	0	0	0	2	2	0	0
cell_177	0	2	0	5	0	0	2	0	0	0	0	0	0	0	0	0
cell_128	0	2	0	5	2	21	5	2	0	5	0	0	0	0	0	0
cell_691	0	0	0	5	0	12	0	0	2	0	0	0	0	2	0	0
cell_356	28	2	0	5	0	2	0	0	2	0	0	0	0	0	2	0
cell_1600	0	2	5	5	21	0	2	0	0	0	2	0	2	2	0	0
cell_156	2	2	0	5	3	0	0	0	8	0	0	0	0	0	0	0
cell_250	0	2	0	5	0	0	19	0	0	0	5	2	0	2	0	0
cell_708	0	0	0	5	0	0	0	0	0	0	0	0	0	0	4	0
cell_48	0	2	0	5	2	21	0	0	2	8	0	0	2	2	0	0
cell_1770	0	0	0	0	0	0	2	5	2	0	2	0	2	2	0	0
cell_295	28	2	0	5	0	2	2	2	0	5	2	0	0	0	0	0
cell_440	28	2	0	5	0	2	0	0	2	0	0	0	108	0	0	0
cell_1500	0	2	0	0	0	0	0	0	2	2	0	0	2	2	0	0
cell_1051	0	0	0	0	0	0	0	0	2	0	0	0	2	2	19	2
cell_714	0	0	0	5	5	0	0	0	0	0	0	0	0	0	4	0
cell_1237	2	2	3	2	0	0	5	0	0	0	0	0	2	2	0	0
cell_1041	2	0	0	0	0	0	0	5	2	0	0	0	2	2	19	2
cell_1380	0	0	2	3	0	0	0	0	2	0	2	2	2	2	0	0
cell_225	0	2	0	5	0	0	19	0	0	0	0	2	5	2	0	0
cell_1570	0	0	0	0	2	0	2	0	0	0	0	0	2	2	0	0
cell_646	0	0	0	5	0	0	8	0	2	0	0	12	0	2	0	0
cell_1732	0	0	0	0	0	0	2	0	0	2	2	2	2	2	0	0
cell_1293	0	0	0	2	2	0	0	0	2	0	0	0	2	2	0	0
cell_1744	0	0	0	3	0	0	2	0	0	0	2	2	2	2	0	0
cell_1618	0	0	0	0	0	0	2	0	0	0	0	11	2	2	2	5
cell_548	0	0	0	5	0	0	0	0	2	0	0	2	0	0	5	2
cell_528	2	0	0	5	0	0	0	0	0	0	0	0	0	0	5	0
cell_1543	2	0	0	0	0	0	2	0	0	0	0	2	2	2	0	0
cell_1526	0	0	2	0	0	0	0	0	2	0	0	0	2	2	0	0
cell_885	2	0	0	5	0	8	2	3	2	0	0	0	0	6	0	0
cell_824	2	9	0	5	0	3	2	0	0	2	0	0	0	6	2	0
cell_1657	0	0	2	5	4	0	2	0	0	0	2	0	2	2	2	3
cell_571	0	0	5	5	0	120	0	0	0	0	0	0	0	0	5	0
cell_758	0	0	0	5	0	0	0	0	0	0	0	0	0	0	4	0
cell_1616	0	0	0	0	0	0	2	0	0	0	4	11	2	2	0	0
cell_1930	2	0	0	14	2	0	0	0	0	2	0	0	2	2	0	0
cell_601	0	5	0	5	0	0	0	3	0	0	0	0	0	0	0	0
cell_1722	0	0	0	0	0	0	2	0	3	0	0	2	2	2	2	0
cell_415	28	2	2	5	2	2	0	2	2	0	2	2	0	7	0	0
cell_111	0	2	0	5	0	21	0	2	0	0	0	2	0	0	2	0
cell_98	0	2	0	5	7	21	0	2	0	0	0	0	2	0	2	0
cell_2041	2	0	0	0	0	0	3	0	2	0	2	0	2	2	2	0
cell_688	0	0	0	5	2	0	0	0	2	0	0	0	0	2	2	0
cell_1650	5	0	2	0	0	0	2	0	0	0	2	0	2	2	0	2
cell_2048	2	0	0	5	0	0	3	0	2	0	0	3	2	2	0	0
cell_1422	2	0	0	5	0	0	0	2	2	0	2	0	2	2	2	0
cell_1118	2	2	0	0	0	0	0	0	0	0	0	12	2	2	0	2
cell_1748	0	0	2	0	5	5	2	0	2	2	2	2	2	2	5	0
cell_1479	0	0	0	0	5	0	0	0	2	2	0	0	2	2	2	0
cell_1822	2	0	57	0	0	0	0	0	0	0	2	2	2	2	0	2
cell_1698	3	0	0	12	0	0	2	0	0	0	0	2	2	2	2	0
cell_244	0	2	0	5	0	4	19	0	0	0	2	2	0	2	2	0
cell_1910	2	0	57	0	0	0	0	0	0	0	0	0	2	2	0	2
cell_1758	0	0	2	9	13	5	2	0	2	0	2	2	2	2	0	0
cell_1970	2	21	0	0	5	5	0	0	3	0	0	4	2	2	0	0
cell_632	0	0	0	5	0	2	2	0	0	0	0	0	0	0	0	0
cell_673	0	0	0	5	0	4	0	0	2	0	0	0	2	2	2	0
cell_1025	0	0	0	0	2	0	0	0	2	0	2	0	2	2	19	2
cell_1787	0	0	5	0	0	0	2	0	0	0	2	0	2	2	0	2
cell_905	2	0	2	5	0	13	2	0	15	0	5	0	3	0	0	0
cell_1844	2	0	57	0	0	0	0	0	0	2	2	0	2	2	0	2
cell_1273	0	2	2	0	0	2	5	4	0	2	0	0	2	2	0	0
cell_1534	0	0	0	0	2	0	0	0	2	0	0	0	2	2	0	0
cell_251	0	2	0	5	0	0	19	0	0	0	0	2	0	2	0	0
cell_1078	0	0	0	0	0	0	0	0	0	0	0	5	2	2	19	2
cell_734	0	0	0	5	0	0	0	0	0	0	0	0	0	0	4	0
cell_1249	0	2	2	0	0	0	5	0	0	11	0	0	2	2	0	0
cell_747	0	0	0	5	0	0	0	0	0	0	0	0	0	0	4	0
cell_447	28	2	0	5	0	2	0	0	2	0	5	0	0	0	5	0
cell_1028	0	0	0	0	2	0	0	0	2	0	2	0	2	2	19	2
cell_685	0	0	0	5	0	0	0	0	2	0	0	0	0	2	2	0
cell_109	0	2	0	5	0	21	0	2	0	0	0	2	0	0	2	0
cell_1417	0	0	0	0	18	0	0	2	2	0	0	0	2	2	2	2
cell_163	0	2	0	5	2	0	2	2	0	3	0	0	0	0	0	0
cell_1550	2	0	0	0	0	0	2	30	0	0	0	2	2	2	0	0
cell_399	28	2	2	5	0	2	2	0	2	0	0	2	0	0	0	0
cell_1695	0	0	0	0	0	2	2	0	2	0	0	0	2	2	2	0
cell_546	0	0	0	5	0	0	0	0	0	0	0	2	0	0	5	2
cell_1395	0	0	2	0	0	0	0	0	2	0	2	2	2	2	0	0
cell_590	0	40	0	5	0	3	0	0	0	3	0	7	2	0	0	2
cell_1975	2	21	0	0	5	5	0	0	0	0	0	4	2	2	0	2
cell_1514	0	0	0	0	0	0	0	0	2	0	0	0	2	2	0	0
cell_1738	0	0	0	0	0	0	2	2	0	0	2	2	2	2	0	0
cell_1956	2	0	0	0	0	0	2	0	0	0	0	0	2	2	0	0
cell_1183	3	0	12	0	0	0	0	0	0	0	0	0	2	2	5	21
